,container_id,machine_id,time_stamp,cpu_util_percent,mem_util_percent,cpu_request,cpu_limit,mem_size,cpu_uage,mem_usage
775,c_10184,m_1897,604050,1,13,400,400,1.56,4.0,0.2028
776,c_10184,m_1897,605010,1,13,400,400,1.56,4.0,0.2028
777,c_10184,m_1897,605560,1,13,400,400,1.56,4.0,0.2028
778,c_10184,m_1897,605580,1,13,400,400,1.56,4.0,0.2028
779,c_10184,m_1897,606670,2,13,400,400,1.56,8.0,0.2028
780,c_10184,m_1897,607020,1,13,400,400,1.56,4.0,0.2028
781,c_10184,m_1897,607520,1,13,400,400,1.56,4.0,0.2028
782,c_10184,m_1897,607580,1,13,400,400,1.56,4.0,0.2028
783,c_10184,m_1897,607710,1,14,400,400,1.56,4.0,0.2184
784,c_10184,m_1897,608340,1,14,400,400,1.56,4.0,0.2184
785,c_10184,m_1897,608810,1,14,400,400,1.56,4.0,0.2184
786,c_10184,m_1897,609280,1,14,400,400,1.56,4.0,0.2184
787,c_10184,m_1897,609360,1,14,400,400,1.56,4.0,0.2184
788,c_10184,m_1897,609800,1,14,400,400,1.56,4.0,0.2184
789,c_10184,m_1897,610140,1,14,400,400,1.56,4.0,0.2184
790,c_10184,m_1897,611290,3,14,400,400,1.56,12.0,0.2184
791,c_10184,m_1897,613590,1,14,400,400,1.56,4.0,0.2184
792,c_10184,m_1897,613650,1,14,400,400,1.56,4.0,0.2184
793,c_10184,m_1897,613990,2,14,400,400,1.56,8.0,0.2184
794,c_10184,m_1897,616010,1,14,400,400,1.56,4.0,0.2184
795,c_10184,m_1897,616710,1,14,400,400,1.56,4.0,0.2184
796,c_10184,m_1897,617100,1,14,400,400,1.56,4.0,0.2184
797,c_10184,m_1897,618550,2,14,400,400,1.56,8.0,0.2184
798,c_10184,m_1897,619260,1,14,400,400,1.56,4.0,0.2184
799,c_10184,m_1897,620640,1,14,400,400,1.56,4.0,0.2184
800,c_10184,m_1897,620650,2,14,400,400,1.56,8.0,0.2184
801,c_10184,m_1897,620850,1,14,400,400,1.56,4.0,0.2184
802,c_10184,m_1897,621670,2,14,400,400,1.56,8.0,0.2184
803,c_10184,m_1897,621790,2,14,400,400,1.56,8.0,0.2184
804,c_10184,m_1897,622390,2,14,400,400,1.56,8.0,0.2184
805,c_10184,m_1897,622430,1,15,400,400,1.56,4.0,0.234
806,c_10184,m_1897,622580,1,14,400,400,1.56,4.0,0.2184
807,c_10184,m_1897,622980,1,14,400,400,1.56,4.0,0.2184
808,c_10184,m_1897,623470,2,14,400,400,1.56,8.0,0.2184
809,c_10184,m_1897,625360,1,15,400,400,1.56,4.0,0.234
810,c_10184,m_1897,627210,1,15,400,400,1.56,4.0,0.234
811,c_10184,m_1897,627360,1,15,400,400,1.56,4.0,0.234
812,c_10184,m_1897,627910,2,15,400,400,1.56,8.0,0.234
813,c_10184,m_1897,629070,1,15,400,400,1.56,4.0,0.234
814,c_10184,m_1897,630780,1,14,400,400,1.56,4.0,0.2184
815,c_10184,m_1897,630850,2,14,400,400,1.56,8.0,0.2184
816,c_10184,m_1897,631490,1,14,400,400,1.56,4.0,0.2184
817,c_10184,m_1897,631660,1,14,400,400,1.56,4.0,0.2184
818,c_10184,m_1897,632250,1,14,400,400,1.56,4.0,0.2184
819,c_10184,m_1897,633120,1,14,400,400,1.56,4.0,0.2184
820,c_10184,m_1897,633380,1,14,400,400,1.56,4.0,0.2184
821,c_10184,m_1897,634050,1,14,400,400,1.56,4.0,0.2184
822,c_10184,m_1897,634710,1,14,400,400,1.56,4.0,0.2184
823,c_10184,m_1897,634730,1,14,400,400,1.56,4.0,0.2184
824,c_10184,m_1897,635000,1,14,400,400,1.56,4.0,0.2184
825,c_10184,m_1897,637700,1,14,400,400,1.56,4.0,0.2184
826,c_10184,m_1897,637790,1,15,400,400,1.56,4.0,0.234
827,c_10184,m_1897,640800,2,15,400,400,1.56,8.0,0.234
828,c_10184,m_1897,643030,2,15,400,400,1.56,8.0,0.234
829,c_10184,m_1897,643680,2,14,400,400,1.56,8.0,0.2184
830,c_10184,m_1897,644280,1,14,400,400,1.56,4.0,0.2184
831,c_10184,m_1897,644520,1,15,400,400,1.56,4.0,0.234
832,c_10184,m_1897,644650,2,15,400,400,1.56,8.0,0.234
833,c_10184,m_1897,644900,1,15,400,400,1.56,4.0,0.234
834,c_10184,m_1897,646860,2,15,400,400,1.56,8.0,0.234
835,c_10184,m_1897,647460,1,15,400,400,1.56,4.0,0.234
836,c_10184,m_1897,647520,1,15,400,400,1.56,4.0,0.234
837,c_10184,m_1897,648800,1,15,400,400,1.56,4.0,0.234
838,c_10184,m_1897,649540,1,15,400,400,1.56,4.0,0.234
